name,link,type,category_url
"High-Altitude Angel Food Cake




25

Ratings",https://www.allrecipes.com/recipe/72998/high-altitude-angel-food-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"2-Ingredient Pineapple Angel Food Cake




19

Ratings",https://www.allrecipes.com/recipe/283630/2-ingredient-pineapple-angel-food-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Homemade Angel Food Cake




70

Ratings",https://www.allrecipes.com/recipe/8428/homemade-angel-food-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Microwave Mini Angel Food Cake




1

Rating",https://www.allrecipes.com/recipe/283629/microwave-mini-angel-food-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
This 2-Ingredient Cake Is the Best Base for a Budget-Friendly Dessert,https://www.allrecipes.com/article/2-ingredient-cake-makes-cheap-and-easy-dessert/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Gluten-Free Angel Food Cake




1

Rating",https://www.allrecipes.com/recipe/285354/gluten-free-angel-food-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Honey Angel Food Cake




4

Ratings",https://www.allrecipes.com/recipe/242013/honey-angel-food-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Chocolate Angel Food Cake II




51

Ratings",https://www.allrecipes.com/recipe/23733/chocolate-angel-food-cake-ii/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Angel Food Cake II




52

Ratings",https://www.allrecipes.com/recipe/7751/angel-food-cake-ii/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
Toasted Angel Food Cake with Strawberries,https://www.allrecipes.com/recipe/261545/toasted-angel-food-cake-with-strawberries/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Two Part Angel Cake




10

Ratings",https://www.allrecipes.com/recipe/7884/two-part-angel-cake/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Syd's Angel Food Cake




390

Ratings",https://www.allrecipes.com/recipe/7324/angel-food-cake-i/,List,https://www.allrecipes.com/recipes/385/desserts/cakes/angel-food-cake/
"Sicilian Eggplant Caponata




95

Ratings",https://www.allrecipes.com/recipe/247268/eggplant-caponata-sicilian-version/,Featured,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Air Fryer Arancini




17

Ratings",https://www.allrecipes.com/recipe/278615/air-fryer-arancini/,Featured,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Prosciutto e Melone (Italian Ham and Melon)




35

Ratings",https://www.allrecipes.com/recipe/106695/prosciutto-e-melone-italian-ham-and-melon/,Featured,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Cherry Pepper Poppers




29

Ratings",https://www.allrecipes.com/recipe/53144/cherry-pepper-poppers/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Best Caprese Skewers




325

Ratings",https://www.allrecipes.com/recipe/212896/caprese-appetizer/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
Antipasti Garlic Bread,https://www.allrecipes.com/antipasti-garlic-bread-recipe-8716000,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Tomato and Mozzarella Bites




384

Ratings",https://www.allrecipes.com/recipe/104806/tomato-and-mozzarella-bites/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Fried Stuffed Squash Blossoms




22

Ratings",https://www.allrecipes.com/recipe/234616/fried-stuffed-squash-blossoms/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Antipasto




26

Ratings",https://www.allrecipes.com/recipe/23401/antipasto/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Antipasto Squares




766

Ratings",https://www.allrecipes.com/recipe/57808/antipasto-squares/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Caprese on a Stick




227

Ratings",https://www.allrecipes.com/recipe/213849/caprese-on-a-stick/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Watermelon Caprese Appetizer




16

Ratings",https://www.allrecipes.com/recipe/254419/watermelon-caprese-appetizer/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Italian Tuna Spread




8

Ratings",https://www.allrecipes.com/recipe/223453/italian-tuna-spread/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Marinated Mushrooms for Antipasto




3

Ratings",https://www.allrecipes.com/recipe/266150/marinated-mushrooms-for-antipasto/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Antipasto Platter




58

Ratings",https://www.allrecipes.com/recipe/26694/antipasto-platter/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Grilled Prosciutto-Wrapped Peaches with Burrata and Basil




16

Ratings",https://www.allrecipes.com/recipe/244601/grilled-prosciutto-wrapped-peaches-with-burrata-and-basil/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Festive Olive and Cheese Appetizer




15

Ratings",https://www.allrecipes.com/recipe/273496/festive-olive-and-cheese-appetizer/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Caprese Skewers




5

Ratings",https://www.allrecipes.com/recipe/273527/caprese-skewers/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Easy Caponata




7

Ratings",https://www.allrecipes.com/recipe/259466/easy-caponata/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Roasted Peppers in Oil (Peperoni Arrostiti Sotto Olio)




19

Ratings",https://www.allrecipes.com/recipe/213064/roasted-peppers-in-oil-peperoni-arrostiti-sotto-olio/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Tortellini Skewers




14

Ratings",https://www.allrecipes.com/recipe/247347/tortellini-skewers/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Boniet




75

Ratings",https://www.allrecipes.com/recipe/23949/boniet/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Gluten-Free Stuffed Zucchini Blossoms (Fior di Zucca Ripieni)




2

Ratings",https://www.allrecipes.com/recipe/254228/gluten-free-stuffed-zucchini-blossoms-fior-di-zucca-ripieni/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Roasted Veggie Antipasto




5

Ratings",https://www.allrecipes.com/recipe/223533/roasted-veggie-antipasto/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Marinated Stuffed Cherry Peppers




1

Rating",https://www.allrecipes.com/recipe/280731/marinated-stuffed-cherry-peppers/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Prosciutto Wrapped Melon Balls




27

Ratings",https://www.allrecipes.com/recipe/72907/prosciutto-wrapped-melon-balls/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Bruschetta with Peas and Mint




2

Ratings",https://www.allrecipes.com/recipe/266153/bruschetta-with-peas-and-mint/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Grissini with Prosciutto




3

Ratings",https://www.allrecipes.com/recipe/266157/grissini-with-prosciutto/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Easy Marinated Feta




3

Ratings",https://www.allrecipes.com/recipe/266156/easy-marinated-feta/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Zucchini-Feta Rolls




5

Ratings",https://www.allrecipes.com/recipe/266148/zucchini-feta-rolls/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
Blackberry-Basil Skewers,https://www.allrecipes.com/recipe/275374/blackberry-basil-skewers/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Cherry Tomato Bites




2

Ratings",https://www.allrecipes.com/recipe/273956/cherry-tomato-bites/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Eggplant and Tomato Caponata




4

Ratings",https://www.allrecipes.com/recipe/245129/eggplant-and-tomato-caponata/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Ruth's Eggplant Caponata




10

Ratings",https://www.allrecipes.com/recipe/254694/ruths-eggplant-caponata/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Marinated Feta




1

Rating",https://www.allrecipes.com/recipe/273529/marinated-feta/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
CDC Identifies Possible Source of Salmonella Outbreak Tied to Italian Meats,https://www.allrecipes.com/article/fratelli-beretta-possible-source-salmonella-outbreak-italian-meats/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
"Magaricz




19

Ratings",https://www.allrecipes.com/recipe/20945/magaricz/,List,https://www.allrecipes.com/recipes/102/appetizers-and-snacks/antipasto/
Seafood Boil Crackers,https://www.allrecipes.com/seafood-boil-crackers-recipe-11759741,Featured,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Chef John’s Mexican Street Corn Dip




2

Ratings",https://www.allrecipes.com/chef-john-s-mexican-street-corn-dip-recipe-11756076,Featured,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Crispy Coconut Shrimp Tacos,https://www.allrecipes.com/crispy-coconut-shrimp-tacos-recipe-11748596,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Hot Dog Pinecones,https://www.allrecipes.com/hot-dog-pinecones-recipe-11755512,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Dirty Jartini Marinated Cheese,https://www.allrecipes.com/dirty-jartini-marinated-cheese-recipe-11753390,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
BBQ Salmon Bowls,https://www.allrecipes.com/bbq-salmon-bowls-recipe-11749036,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Mexican-Style Marinated Cheese,https://www.allrecipes.com/mexican-style-marinated-cheese-recipe-11751954,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Italian Salsa Verde Marinated Mozzarella,https://www.allrecipes.com/italian-salsa-verde-marinated-mozzarella-recipe-11751905,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Mississippi Pot Roast Dip




1

Rating",https://www.allrecipes.com/mississippi-pot-roast-dip-recipe-11750750,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Chili Crisp Marinated Cheese,https://www.allrecipes.com/chili-crisp-marinated-cheese-recipe-11744539,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Spicy Pickle Ranch Crackers




1

Rating",https://www.allrecipes.com/spicy-pickle-ranch-crackers-recipe-11744518,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Jalapeno Popper Twists




1

Rating",https://www.allrecipes.com/jalapeno-popper-twists-recipe-11736107,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Taco Beef Lettuce Cups




1

Rating",https://www.allrecipes.com/taco-beef-lettuce-cups-recipe-11735386,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Fleischsalat (German Meat Salad),https://www.allrecipes.com/fleischsalat-german-meat-salad-recipe-11720524,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Alabama Fire Cracker Dip




3

Ratings",https://www.allrecipes.com/alabama-fire-cracker-dip-recipe-11720914,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Carrot Cake Spread,https://www.allrecipes.com/carrot-cake-spread-recipe-11712472,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Chopped Greek Salad Dip




1

Rating",https://www.allrecipes.com/chopped-greek-salad-dip-recipe-11720890,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Whipped Boursin Dip




2

Ratings",https://www.allrecipes.com/whipped-boursin-dip-recipe-11721313,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Zucchini Scarpaccia 




1

Rating",https://www.allrecipes.com/zucchini-scarpaccia-recipe-11707713,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Cheesy Mashed Potato Puffs




2

Ratings",https://www.allrecipes.com/cheesy-mashed-potato-puffs-recipe-11718758,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"These 2-Ingredient Stuffed Peppers Are the Ultimate Last-Minute Appetizer




4

Ratings",https://www.allrecipes.com/boursin-stuffed-peppadew-peppers-recipe-11717965,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Boursin Stuffed Dates




3

Ratings",https://www.allrecipes.com/boursin-stuffed-dates-recipe-11716755,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Pickle Marinated Cheese




1

Rating",https://www.allrecipes.com/pickle-marinated-cheese-recipe-11718027,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Copycat Pickle De Gallo,https://www.allrecipes.com/copycat-pickle-de-gallo-recipe-11709316,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Cheesy Pickle Pigs in a Blanket,https://www.allrecipes.com/cheesy-pickle-pigs-in-a-blanket-recipe-11714642,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"4-Ingredient Pepper Pizza Bites




2

Ratings",https://www.allrecipes.com/4-ingredient-pepper-pizza-bites-recipe-11716499,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Marinated Mozzarella Balls,https://www.allrecipes.com/marinated-mozzarella-balls-recipe-11715215,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Copycat Wingstop Ranch,https://www.allrecipes.com/copycat-wingstop-ranch-recipe-11714770,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Classic Pickled Eggs




39

Ratings",https://www.allrecipes.com/recipe/234065/classic-pickled-eggs/,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Pickle Rollup Dip,https://www.allrecipes.com/pickle-rollup-dip-recipe-11703326,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Cheesy Pickle Chips




1

Rating",https://www.allrecipes.com/cheesy-pickle-chips-recipe-11712032,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Lemonade Dip




1

Rating",https://www.allrecipes.com/lemonade-dip-recipe-11711292,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Pickle Brine Pickled Eggs,https://www.allrecipes.com/pickle-brine-pickled-eggs-recipe-11709241,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
14 Pickle Recipes You've Probably Never Tried,https://www.allrecipes.com/pickle-recipes-youve-probably-never-tried-11708119,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
12 Ridiculously Easy Snacks That Use Just 2 Ingredients,https://www.allrecipes.com/2-ingredient-easy-snacks-recipes-8699379,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
40 Spring Appetizers You'll Want to Serve All Season Long,https://www.allrecipes.com/spring-appetizer-recipes-11708688,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"The Cheesecake Factory Thai Chicken Lettuce Wraps




1

Rating",https://www.allrecipes.com/the-cheesecake-factory-thai-chicken-lettuce-wraps-recipe-11705828,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Sloppy Joe Garlic Bread




3

Ratings",https://www.allrecipes.com/sloppy-joe-garlic-bread-recipe-11706291,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Grilled Pork Tenderloins with Mango-Pineapple Salsa,https://www.allrecipes.com/grilled-pork-tenderloins-with-mango-pineapple-salsa-recipe-11699897,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
Copycat Cheesecake Factory Buffalo Blasts,https://www.allrecipes.com/copycat-cheesecake-factory-buffalo-blasts-recipe-11703733,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
"Chicken Alfredo Garlic Bread




2

Ratings",https://www.allrecipes.com/chicken-alfredo-garlic-bread-recipe-11703384,List,https://www.allrecipes.com/recipes/76/appetizers-and-snacks/
